,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
134,7,1,5,15,2,6,1,2,135,2,75.0,15.0,47.0,56.0,67.0,75.0,64.0,88.0,70.0,78.0,80.0,38.0,335.0,418.0,216.6631999998819,1,1,,,,
135,7,1,5,16,1,6,1,2,136,1,58.0,74.0,71.0,49.0,54.0,83.0,59.0,52.0,84.0,82.0,40.0,53.0,389.0,370.0,216.66319999992848,0,1,,,,
136,7,1,5,17,1,6,1,2,137,1,46.0,44.0,89.0,40.0,53.0,57.0,77.0,53.0,85.0,66.0,48.0,67.0,329.0,396.0,833.320099999802,1,1,,,,
137,7,1,5,18,1,6,1,2,138,3,59.0,52.0,84.0,82.0,40.0,53.0,58.0,74.0,71.0,49.0,54.0,83.0,370.0,389.0,349.99470000024877,1,1,,,,
138,7,1,5,19,2,6,1,2,139,4,43.0,23.0,39.0,21.0,87.0,54.0,89.0,72.0,90.0,74.0,68.0,78.0,267.0,471.0,216.6639000002761,1,1,,,,
139,7,1,5,20,1,6,1,2,140,1,49.0,72.0,66.0,81.0,65.0,37.0,57.0,30.0,86.0,81.0,52.0,88.0,370.0,394.0,399.9934999999589,1,1,,,,
140,7,1,5,21,1,6,1,2,141,3,53.0,76.0,74.0,52.0,64.0,24.0,19.0,55.0,70.0,89.0,33.0,82.0,343.0,348.0,216.6640000001062,1,1,,,,
141,7,1,5,22,2,6,1,2,142,2,87.0,66.0,50.0,90.0,70.0,76.0,62.0,77.0,75.0,71.0,76.0,88.0,439.0,449.0,366.66099999975415,1,1,,,,
142,7,1,5,23,2,6,1,2,143,4,23.0,79.0,55.0,76.0,82.0,60.0,89.0,75.0,38.0,85.0,35.0,68.0,375.0,390.0,399.9940000003203,0,0,,,,
143,7,1,5,24,2,6,1,2,144,2,51.0,83.0,74.0,87.0,69.0,35.0,40.0,84.0,50.0,76.0,74.0,44.0,399.0,368.0,299.9954999997746,0,1,,,,
144,7,1,5,25,1,6,1,2,145,3,64.0,37.0,84.0,57.0,38.0,85.0,55.0,87.0,64.0,51.0,88.0,22.0,365.0,367.0,416.6609999998939,0,0,,,,
145,7,1,5,26,2,6,1,2,146,4,51.0,52.0,86.0,24.0,60.0,86.0,42.0,61.0,50.0,73.0,50.0,40.0,359.0,316.0,333.3284999999218,0,1,,,,
146,7,1,5,27,2,6,1,2,147,4,69.0,69.0,46.0,80.0,65.0,67.0,30.0,53.0,82.0,84.0,87.0,52.0,396.0,388.0,266.66330000008463,1,0,,,,
147,7,1,5,28,1,6,1,2,148,3,36.0,88.0,86.0,62.0,70.0,80.0,73.0,62.0,80.0,30.0,57.0,35.0,422.0,337.0,483.32570000006797,0,1,,,,
148,7,1,5,29,1,6,1,2,149,3,60.0,84.0,81.0,87.0,80.0,69.0,85.0,71.0,89.0,69.0,81.0,70.0,461.0,465.0,216.6632999999449,1,1,,,,
149,7,1,5,30,1,6,1,2,150,1,89.0,50.0,56.0,45.0,58.0,34.0,49.0,55.0,90.0,87.0,27.0,32.0,332.0,340.0,399.99429999999694,1,1,,,,
150,7,1,6,1,1,2,3,1,151,1,64.0,64.0,74.0,58.0,70.0,82.0,55.0,46.0,89.0,68.0,63.0,74.0,415.0,392.0,883.3201000000349,0,1,,,,
151,7,1,6,2,2,2,3,1,152,2,83.0,81.0,86.0,62.0,90.0,64.0,26.0,21.0,64.0,77.0,87.0,70.0,375.0,436.0,299.9962000001221,1,1,,,,
152,7,1,6,3,2,2,3,1,153,2,81.0,81.0,34.0,78.0,83.0,80.0,75.0,82.0,59.0,47.0,80.0,63.0,431.0,412.0,216.66389999976383,0,1,,,,
153,7,1,6,4,2,2,3,1,154,2,50.0,45.0,65.0,62.0,41.0,24.0,25.0,52.0,66.0,59.0,84.0,88.0,330.0,331.0,1466.646099999453,1,1,,,,
154,7,1,6,5,1,2,3,1,155,3,82.0,72.0,69.0,49.0,58.0,26.0,83.0,84.0,51.0,90.0,39.0,85.0,382.0,406.0,249.99579999996345,1,1,,,,
155,7,1,6,6,1,2,3,1,156,1,80.0,34.0,67.0,80.0,57.0,79.0,87.0,84.0,61.0,63.0,78.0,87.0,430.0,427.0,216.6639999998268,1,0,,,,
156,7,1,6,7,1,2,3,1,157,3,35.0,59.0,82.0,35.0,33.0,51.0,78.0,85.0,77.0,18.0,80.0,90.0,385.0,338.0,399.99460000004615,0,1,,,,
157,7,1,6,8,1,2,3,1,158,1,87.0,67.0,71.0,31.0,56.0,61.0,15.0,50.0,62.0,69.0,81.0,63.0,372.0,341.0,216.6630000000354,0,1,,,,
158,7,1,6,9,2,2,3,1,159,4,86.0,44.0,56.0,76.0,78.0,65.0,88.0,36.0,37.0,32.0,51.0,71.0,324.0,396.0,249.99680000026711,1,1,,,,
159,7,1,6,10,2,2,3,1,160,2,86.0,50.0,61.0,81.0,63.0,88.0,60.0,66.0,51.0,75.0,68.0,85.0,445.0,389.0,383.32729999991125,0,1,,,,
160,7,1,6,11,2,2,3,1,161,2,86.0,68.0,83.0,62.0,61.0,72.0,51.0,60.0,69.0,50.0,84.0,79.0,391.0,434.0,316.6625000000932,1,1,,,,
161,7,1,6,12,1,2,3,1,162,1,56.0,87.0,62.0,83.0,52.0,41.0,38.0,55.0,83.0,58.0,73.0,64.0,364.0,388.0,383.32830000002866,1,1,,,,
162,7,1,6,13,2,2,3,1,163,4,55.0,61.0,75.0,42.0,56.0,72.0,72.0,50.0,40.0,68.0,80.0,57.0,350.0,378.0,349.9945999998599,1,1,,,,
163,7,1,6,14,1,2,3,1,164,1,40.0,57.0,49.0,81.0,83.0,47.0,78.0,89.0,47.0,39.0,73.0,34.0,370.0,347.0,316.6615999999457,1,0,,,,
164,7,1,6,15,2,2,3,1,165,2,60.0,38.0,42.0,86.0,60.0,85.0,79.0,69.0,72.0,72.0,89.0,83.0,433.0,402.0,216.6632000002544,0,1,,,,
165,7,1,6,16,1,2,3,1,166,3,87.0,84.0,61.0,63.0,78.0,87.0,80.0,34.0,67.0,80.0,57.0,79.0,430.0,427.0,883.320200000098,1,0,,,,
166,7,1,6,17,1,2,3,1,167,3,86.0,84.0,51.0,72.0,82.0,71.0,19.0,86.0,42.0,40.0,47.0,87.0,327.0,440.0,216.66360000027345,1,1,,,,
167,7,1,6,18,1,2,3,1,168,1,62.0,86.0,79.0,88.0,45.0,85.0,83.0,78.0,34.0,80.0,80.0,85.0,383.0,502.0,249.9958000001963,1,1,,,,
168,7,1,6,19,2,2,3,1,169,2,40.0,74.0,89.0,59.0,57.0,40.0,41.0,68.0,57.0,54.0,28.0,31.0,326.0,312.0,299.99550000037993,1,0,,,,
169,7,1,6,20,1,2,3,1,170,3,82.0,82.0,88.0,90.0,70.0,29.0,18.0,78.0,65.0,62.0,75.0,72.0,398.0,413.0,216.6638999998104,1,1,,,,
170,7,1,6,21,1,2,3,1,171,1,77.0,85.0,89.0,81.0,76.0,81.0,42.0,23.0,34.0,45.0,28.0,88.0,346.0,403.0,383.3272000000811,1,1,,,,
171,7,1,6,22,1,2,3,1,172,3,69.0,71.0,42.0,60.0,40.0,22.0,75.0,59.0,82.0,83.0,62.0,65.0,370.0,360.0,399.99480000007895,1,0,,,,
172,7,1,6,23,1,2,3,1,173,3,58.0,66.0,69.0,83.0,64.0,90.0,89.0,47.0,55.0,36.0,65.0,68.0,400.0,390.0,433.3275000000372,0,1,,,,
173,7,1,6,24,1,2,3,1,174,1,81.0,75.0,61.0,69.0,55.0,50.0,27.0,65.0,66.0,74.0,74.0,56.0,364.0,389.0,1349.980500000296,0,0,,,,
174,7,1,6,25,1,2,3,1,175,3,38.0,55.0,83.0,58.0,73.0,64.0,56.0,87.0,62.0,83.0,52.0,41.0,364.0,388.0,216.66339999996129,1,1,,,,
175,7,1,6,26,1,2,3,1,176,1,89.0,47.0,55.0,36.0,65.0,68.0,58.0,66.0,69.0,83.0,64.0,90.0,400.0,390.0,216.66400000001303,1,0,,,,
176,7,1,6,27,1,2,3,1,177,3,75.0,85.0,81.0,86.0,82.0,85.0,79.0,41.0,47.0,74.0,59.0,87.0,423.0,458.0,349.9944999999367,1,1,,,,
177,7,1,6,28,1,2,3,1,178,3,42.0,23.0,34.0,45.0,28.0,88.0,77.0,85.0,89.0,81.0,76.0,81.0,346.0,403.0,466.6590999999549,1,1,,,,
178,7,1,6,29,1,2,3,1,179,1,79.0,41.0,47.0,74.0,59.0,87.0,75.0,85.0,81.0,86.0,82.0,85.0,423.0,458.0,583.3246999997181,1,1,,,,
179,7,1,6,30,1,2,3,1,180,3,77.0,35.0,81.0,66.0,39.0,47.0,43.0,89.0,61.0,56.0,87.0,44.0,388.0,337.0,383.3274999995252,0,1,,,,
