,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
138,13,2,5,19,2,5,3,2,139,4,16.0,40.0,30.0,26.0,42.0,67.0,36.0,18.0,39.0,25.0,26.0,33.0,221.0,177.0,300.04199999999264,1,0,,,,
139,13,2,5,20,2,5,3,2,140,4,10.0,14.0,35.0,80.0,73.0,48.0,84.0,34.0,35.0,49.0,14.0,10.0,260.0,226.0,400.0560000000987,1,0,,,,
140,13,2,5,21,2,5,3,2,141,4,12.0,86.0,20.0,27.0,34.0,33.0,67.0,12.0,14.0,55.0,14.0,87.0,212.0,249.0,633.4219999998343,1,1,,,,
141,13,2,5,22,1,5,3,2,142,1,69.0,43.0,15.0,62.0,10.0,75.0,61.0,19.0,11.0,18.0,65.0,50.0,274.0,224.0,616.752999999933,1,0,,,,
142,13,2,5,23,2,5,3,2,143,4,46.0,19.0,18.0,24.0,56.0,47.0,52.0,40.0,40.0,34.0,21.0,47.0,210.0,234.0,716.766999999923,1,1,,,,
143,13,2,5,24,1,5,3,2,144,1,18.0,36.0,59.0,34.0,14.0,73.0,28.0,16.0,10.0,20.0,51.0,42.0,234.0,167.0,400.1053999999772,1,0,,,,
144,13,2,5,25,2,5,3,2,145,4,68.0,25.0,13.0,41.0,20.0,38.0,14.0,33.0,37.0,28.0,52.0,34.0,205.0,198.0,766.7739999999992,1,0,,,,
145,13,2,5,26,2,5,3,2,146,2,67.0,12.0,14.0,55.0,14.0,87.0,12.0,86.0,20.0,27.0,34.0,33.0,249.0,212.0,333.3800000001442,1,0,,,,
146,13,2,5,27,1,5,3,2,147,3,73.0,18.0,32.0,13.0,64.0,31.0,49.0,52.0,23.0,57.0,51.0,12.0,231.0,244.0,383.3870000001276,1,1,,,,
147,13,2,5,28,1,5,3,2,148,1,49.0,52.0,23.0,57.0,51.0,12.0,73.0,18.0,32.0,13.0,64.0,31.0,244.0,231.0,616.7530000000493,1,0,,,,
148,13,2,5,29,2,5,3,2,149,2,52.0,40.0,40.0,34.0,21.0,47.0,46.0,19.0,18.0,24.0,56.0,47.0,234.0,210.0,333.38000000014443,1,0,,,,
149,13,2,5,30,1,5,3,2,150,3,62.0,76.0,73.0,10.0,21.0,59.0,45.0,12.0,79.0,18.0,25.0,45.0,301.0,224.0,366.71800000011,1,0,,,,
150,13,2,6,1,0,4,2,2,151,0,32.0,56.0,17.0,33.0,29.0,74.0,17.0,18.0,34.0,56.0,46.0,71.0,241.0,242.0,1383.527000000049,1,1,,,,
151,13,2,6,2,0,4,2,2,152,0,32.0,79.0,66.0,42.0,51.0,67.0,20.0,36.0,25.0,17.0,32.0,58.0,337.0,188.0,566.7460000000663,1,0,,,,
152,13,2,6,3,0,4,2,2,153,0,17.0,18.0,34.0,56.0,46.0,71.0,32.0,56.0,17.0,33.0,29.0,74.0,242.0,241.0,516.7389999998268,1,0,,,,
153,13,2,6,4,0,4,2,2,154,0,41.0,36.0,45.0,22.0,44.0,36.0,51.0,39.0,30.0,23.0,29.0,79.0,224.0,251.0,1000.1399999999213,1,1,,,,
154,13,2,6,5,0,4,2,2,155,0,41.0,41.0,28.0,21.0,10.0,11.0,17.0,40.0,13.0,13.0,25.0,38.0,152.0,146.0,700.0980000000217,1,0,,,,
155,13,2,6,6,0,4,2,2,156,0,10.0,30.0,32.0,13.0,25.0,49.0,31.0,17.0,23.0,76.0,58.0,42.0,159.0,247.0,516.7389999998502,1,1,,,,
156,13,2,6,7,0,4,2,2,157,0,63.0,21.0,19.0,32.0,23.0,10.0,68.0,49.0,31.0,28.0,38.0,40.0,168.0,254.0,616.7530000000496,1,1,,,,
157,13,2,6,8,0,4,2,2,158,0,68.0,49.0,31.0,28.0,38.0,40.0,63.0,21.0,19.0,32.0,23.0,10.0,254.0,168.0,683.4289999997709,1,0,,,,
158,13,2,6,9,0,4,2,2,159,0,14.0,60.0,73.0,28.0,41.0,20.0,21.0,51.0,56.0,42.0,17.0,13.0,236.0,200.0,666.7599999999861,1,0,,,,
159,13,2,6,10,0,4,2,2,160,0,36.0,34.0,39.0,19.0,42.0,27.0,16.0,13.0,74.0,16.0,66.0,38.0,197.0,223.0,766.7740000001156,1,1,,,,
160,13,2,6,11,0,4,2,2,161,0,57.0,57.0,22.0,29.0,20.0,43.0,18.0,14.0,36.0,65.0,23.0,56.0,228.0,212.0,666.7600000000325,1,0,,,,
161,13,2,6,12,0,4,2,2,162,0,41.0,59.0,80.0,40.0,16.0,54.0,23.0,24.0,81.0,56.0,67.0,25.0,290.0,276.0,766.7740000000923,1,0,,,,
162,13,2,6,13,0,4,2,2,163,0,19.0,14.0,34.0,56.0,33.0,26.0,58.0,19.0,36.0,22.0,18.0,36.0,182.0,189.0,1066.8160000000846,1,1,,,,
163,13,2,6,14,0,4,2,2,164,0,51.0,28.0,23.0,39.0,48.0,34.0,25.0,89.0,18.0,17.0,82.0,64.0,223.0,295.0,466.73199999991346,1,1,,,,
164,13,2,6,15,0,4,2,2,165,0,18.0,14.0,36.0,65.0,23.0,56.0,57.0,57.0,22.0,29.0,20.0,43.0,212.0,228.0,416.72500000002333,1,1,,,,
165,13,2,6,16,0,4,2,2,166,0,23.0,24.0,81.0,56.0,67.0,25.0,41.0,59.0,80.0,40.0,16.0,54.0,276.0,290.0,600.0840000000552,1,1,,,,
166,13,2,6,17,0,4,2,2,167,0,23.0,67.0,11.0,16.0,22.0,58.0,46.0,19.0,27.0,48.0,47.0,11.0,197.0,198.0,1216.8369999999413,1,1,,,,
167,13,2,6,18,0,4,2,2,168,0,27.0,40.0,39.0,16.0,38.0,44.0,13.0,51.0,76.0,20.0,45.0,19.0,204.0,224.0,716.7670000000162,1,1,,,,
168,13,2,6,19,0,4,2,2,169,0,17.0,40.0,13.0,13.0,25.0,38.0,41.0,41.0,28.0,21.0,10.0,11.0,146.0,152.0,1817.0182000000955,1,1,,,,
169,13,2,6,20,0,4,2,2,170,0,58.0,19.0,36.0,22.0,18.0,36.0,19.0,14.0,34.0,56.0,33.0,26.0,189.0,182.0,550.076999999932,1,0,,,,
170,13,2,6,21,0,4,2,2,171,0,25.0,89.0,18.0,17.0,82.0,64.0,51.0,28.0,23.0,39.0,48.0,34.0,295.0,223.0,550.0770000000716,1,0,,,,
171,13,2,6,22,0,4,2,2,172,0,51.0,39.0,30.0,23.0,29.0,79.0,41.0,36.0,45.0,22.0,44.0,36.0,251.0,224.0,400.0560000000289,1,0,,,,
172,13,2,6,23,0,4,2,2,173,0,31.0,17.0,23.0,76.0,58.0,42.0,10.0,30.0,32.0,13.0,25.0,49.0,247.0,159.0,483.40100000002434,1,0,,,,
173,13,2,6,24,0,4,2,2,174,0,46.0,19.0,27.0,48.0,47.0,11.0,23.0,67.0,11.0,16.0,22.0,58.0,198.0,197.0,733.4360000000803,1,0,,,,
174,13,2,6,25,0,4,2,2,175,0,42.0,14.0,36.0,30.0,18.0,50.0,17.0,55.0,57.0,20.0,47.0,61.0,190.0,257.0,1183.4990000000917,1,1,,,,
175,13,2,6,26,0,4,2,2,176,0,13.0,51.0,76.0,20.0,45.0,19.0,27.0,40.0,39.0,16.0,38.0,44.0,224.0,204.0,2600.5382999998033,1,0,,,,
176,13,2,6,27,0,4,2,2,177,0,20.0,36.0,25.0,17.0,32.0,58.0,32.0,79.0,66.0,42.0,51.0,67.0,188.0,337.0,900.1259999999547,1,1,,,,
177,13,2,6,28,0,4,2,2,178,0,17.0,55.0,57.0,20.0,47.0,61.0,42.0,14.0,36.0,30.0,18.0,50.0,257.0,190.0,2383.667000000224,1,0,,,,
178,13,2,6,29,0,4,2,2,179,0,16.0,13.0,74.0,16.0,66.0,38.0,36.0,34.0,39.0,19.0,42.0,27.0,223.0,197.0,400.0559999998659,1,0,,,,
179,13,2,6,30,0,4,2,2,180,0,21.0,51.0,56.0,42.0,17.0,13.0,14.0,60.0,73.0,28.0,41.0,20.0,200.0,236.0,1283.5129999999658,1,1,,,,
