block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-bars,up,a_on_left,47,53,60,40,51,85,56,23,46,71,45,64,305,336,333.3800000003073,right,true,true,,,,
alt-bars,up,b_on_right,85,63,35,71,90,61,86,48,62,84,71,65,392,429,350.0490000002085,right,true,true,,,,
alt-bars,up,a_on_right,54,30,72,35,79,82,86,46,54,81,61,65,339,406,533.4080000003335,left,false,false,,,,
alt-bars,up,a_on_left,83,34,78,54,24,76,24,59,86,77,44,55,339,355,866.8116999997759,right,true,true,,,,
alt-bars,up,a_on_right,77,62,74,75,41,62,50,50,81,52,50,78,379,373,366.7180000001098,left,true,true,,,,
alt-bars,up,a_on_left,75,38,72,47,87,51,61,89,39,82,54,61,388,368,316.7109999997076,left,true,true,,,,
alt-bars,up,b_on_right,39,76,74,32,77,38,75,24,59,64,70,76,310,394,400.05600000037794,right,true,true,,,,
sim-bars,up,0,63,58,56,90,54,42,69,79,76,38,86,55,363,403,733.4359999996142,right,true,true,,,,
sim-bars,up,0,59,87,51,37,77,78,72,58,67,81,41,70,389,389,450.0629999998025,left,true,true,,,,
sim-bars,up,0,79,81,86,25,85,77,56,25,72,88,47,34,433,322,400.05600000005217,left,true,true,,,,
sim-bars,up,0,59,90,85,45,77,87,57,78,79,72,53,51,443,390,400.055999999959,left,true,true,,,,
sim-bars,up,0,26,58,58,84,70,30,87,75,51,89,60,58,326,420,466.7319999998435,right,true,true,,,,
sim-bars,up,0,82,77,20,56,83,74,42,28,61,43,33,73,392,280,366.71800000001673,left,true,true,,,,
sim-bars,up,0,73,13,47,66,53,24,71,84,83,31,21,60,276,350,500.06999999983236,right,true,true,,,,
sim-bars,up,0,78,50,69,74,81,52,48,46,79,85,33,64,404,355,433.3939999999478,left,true,true,,,,
sim-bars,up,0,76,83,78,24,73,75,89,63,63,48,41,85,409,389,383.3870000001974,left,true,true,,,,
sim-bars,up,0,71,84,83,31,21,60,73,13,47,66,53,24,350,276,466.7319999998901,left,true,true,,,,
sim-bars,up,0,44,85,43,49,74,88,19,75,58,67,84,88,383,391,383.3870000004767,right,true,true,,,,
sim-bars,up,0,79,65,89,83,53,52,73,75,85,70,88,43,421,434,516.7390000000596,right,true,true,,,,
sim-bars,up,0,72,58,67,81,41,70,59,87,51,37,77,78,389,389,683.4289999998173,left,true,true,,,,
sim-bars,up,0,90,45,85,41,64,87,74,33,76,80,80,34,412,377,416.7249999999534,left,true,true,,,,
sim-bars,up,0,81,27,82,81,36,62,30,65,63,37,70,36,369,301,433.3939999997616,left,true,true,,,,
sim-bars,up,0,16,64,89,81,71,33,29,76,67,13,50,88,354,323,416.72499999981375,right,false,false,,,,
sim-bars,up,0,74,33,76,80,80,34,90,45,85,41,64,87,377,412,466.7319999997504,right,true,true,,,,
sim-bars,up,0,82,79,42,42,65,47,74,80,82,48,87,88,357,459,533.4079999997747,right,true,true,,,,
sim-bars,up,0,62,70,87,74,48,89,46,87,83,60,68,88,430,432,366.717999999877,right,true,true,,,,
sim-bars,up,0,83,51,84,81,85,43,57,71,21,39,84,74,427,346,450.0629999997561,left,true,true,,,,
sim-bars,up,0,69,80,63,62,47,45,84,89,15,78,37,79,366,382,366.7179999999237,left,false,false,,,,
