block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-bars,down,0,57,64,35,46,43,39,22,17,39,49,37,26,284,190,216.66000000014900,left,TRUE,TRUE,,,,
sim-bars,down,0,11,57,10,45,15,35,19,60,16,41,22,11,173,169,216.66200000010400,left,TRUE,TRUE,,,,
sim-bars,down,0,29,35,10,36,12,11,17,16,22,15,16,43,133,129,666.6619999988010,left,TRUE,TRUE,,,,
sim-bars,down,0,49,32,43,23,47,29,15,62,85,54,48,25,223,289,200.00800000093900,right,TRUE,TRUE,,,,
sim-bars,down,0,15,62,85,54,48,25,49,32,43,23,47,29,289,223,216.63399999812200,left,TRUE,TRUE,,,,
sim-bars,down,0,47,30,11,28,22,27,21,10,55,13,70,63,165,232,283.32599999979100,right,TRUE,TRUE,,,,
sim-bars,down,0,21,63,56,30,76,36,32,41,33,14,47,28,282,195,216.6939999999480,left,TRUE,TRUE,,,,
sim-bars,down,0,60,62,71,10,74,21,50,17,57,33,33,19,298,209,216.66799999997000,left,TRUE,TRUE,,,,
sim-bars,down,0,11,10,21,23,64,53,18,46,46,10,72,76,182,268,283.3220000002530,right,TRUE,TRUE,,,,
sim-bars,down,0,31,38,26,37,78,31,30,18,63,55,17,11,241,194,216.65200000032800,left,TRUE,TRUE,,,,
sim-bars,down,0,15,26,69,72,14,10,49,26,23,27,13,62,206,200,200.00799999982100,left,TRUE,TRUE,,,,
sim-bars,down,0,22,50,31,11,62,38,37,24,23,40,15,55,214,194,400.00799999982100,left,TRUE,TRUE,,,,
sim-bars,down,0,23,55,18,26,25,69,20,39,41,36,45,16,216,197,200.00799999982100,left,TRUE,TRUE,,,,
sim-bars,down,0,49,51,45,10,28,40,28,18,67,54,66,47,223,280,216.66199999880000,left,FALSE,FALSE,,,,
