block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-bars,down,b_on_right,12,25,16,26,18,34,37,10,18,42,32,19,131,158,499.4967000001576,left,false,false,,,,
seq-bars,down,a_on_right,78,49,56,36,58,67,43,54,44,12,43,25,221,344,333.00300000004944,right,true,true,,,,
seq-bars,down,b_on_left,10,38,15,18,18,31,13,14,43,50,39,53,212,130,216.4037999998778,left,true,true,,,,
seq-bars,down,b_on_right,70,42,73,23,67,77,33,62,18,33,31,17,352,194,383.10180000020193,left,true,true,,,,
seq-bars,down,a_on_left,36,70,31,10,22,12,28,50,76,41,28,31,181,254,283.1004999999888,right,true,true,,,,
seq-bars,down,b_on_left,22,14,24,28,21,41,24,35,24,37,14,25,159,150,283.0462000000058,left,true,true,,,,
seq-bars,down,b_on_right,19,47,17,15,40,46,59,20,51,13,11,10,184,164,349.67129999997553,left,true,true,,,,
seq-bars,down,a_on_right,54,63,44,17,15,69,54,30,53,26,32,10,205,262,216.49650000003166,left,false,false,,,,
seq-bars,down,a_on_left,36,22,25,19,83,16,18,34,45,40,40,24,201,201,366.26809999998653,left,true,true,,,,
seq-bars,down,b_on_left,14,61,58,25,11,58,27,61,55,78,23,14,258,227,399.6970999999205,left,true,true,,,,
seq-bars,down,b_on_right,45,12,20,19,60,59,11,59,10,76,16,26,215,198,582.6369000002509,right,false,false,,,,
seq-bars,down,a_on_right,11,47,29,23,42,21,17,21,32,23,16,10,119,173,283.1000000000465,right,true,true,,,,
seq-bars,down,a_on_right,24,53,14,31,46,47,33,20,29,30,28,54,194,215,1148.9617000000087,right,true,true,,,,
seq-bars,down,a_on_left,20,62,46,30,38,86,44,13,46,23,44,38,282,208,233.09909999978265,left,true,true,,,,
seq-bars,down,b_on_left,37,72,28,45,84,43,14,62,13,16,41,49,195,309,283.0795000000391,right,true,true,,,,
seq-bars,down,b_on_left,70,10,23,36,13,14,13,12,76,21,39,53,214,166,432.80460000014864,left,true,true,,,,
