block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-numbers,down,b_on_right,61,19,53,57,36,57,60,25,52,61,60,14,233,322,701.8619999994519,right,true,true,,,,
alt-numbers,down,b_on_right,53,44,36,20,48,23,47,52,19,76,25,27,242,228,250.66500000015367,left,true,true,,,,
alt-numbers,down,a_on_left,27,28,27,12,89,26,54,30,10,29,15,22,222,147,233.9539999998408,left,true,true,,,,
alt-numbers,down,a_on_right,18,38,40,10,54,42,14,19,56,44,12,19,172,194,484.6190000002971,left,false,false,,,,
alt-numbers,down,b_on_left,12,61,32,33,27,68,24,44,30,22,75,26,200,254,434.48600000028966,left,false,false,,,,
sim-numbers,down,0,33,10,11,57,30,26,60,32,17,51,23,18,167,201,868.9719999993446,left,false,false,,,,
sim-numbers,down,0,30,38,11,25,63,21,16,28,28,34,14,50,188,170,417.77499999967387,left,true,true,,,,
sim-numbers,down,0,49,43,20,62,15,59,50,52,28,36,79,46,248,291,735.2839999995422,left,false,false,,,,
sim-numbers,down,0,52,14,14,43,43,14,41,10,53,17,33,40,180,194,417.77499999967387,left,false,false,,,,
sim-numbers,down,0,15,56,56,27,47,15,38,61,63,29,37,51,216,279,367.64199999971305,right,true,true,,,,
sim-numbers,down,0,19,16,45,14,21,18,22,13,56,56,74,32,133,253,618.3069999995172,right,true,true,,,,
sim-numbers,down,0,33,15,38,41,10,17,60,17,42,10,51,37,154,217,467.90800000028685,right,true,true,,,,
sim-numbers,down,0,68,25,18,51,34,16,11,36,15,79,14,33,212,188,601.5960000003921,right,false,false,,,,
sim-numbers,down,0,43,29,79,16,40,67,18,16,11,50,26,42,274,163,401.06400000024587,left,true,true,,,,
sim-numbers,down,0,72,36,10,18,13,49,20,17,24,52,19,62,198,194,785.4170000005048,right,false,false,,,,
sim-numbers,down,0,28,17,41,18,32,23,35,36,69,30,14,13,159,197,451.19699999964774,right,true,true,,,,
sim-numbers,down,0,24,40,17,51,37,54,76,63,43,24,20,19,223,245,384.3529999997,left,false,false,,,,
sim-numbers,down,0,62,49,34,72,13,34,49,56,18,65,77,15,264,280,384.35300000025893,right,true,true,,,,
sim-numbers,down,0,49,14,27,49,53,69,44,67,62,63,33,80,261,349,3041.6011000019266,right,true,true,,,,
sim-numbers,down,0,25,26,26,55,10,53,11,10,16,36,20,18,195,111,969.2379999992662,left,true,true,,,,
sim-numbers,down,0,60,16,53,64,21,15,27,44,19,11,32,29,229,162,417.7750000002794,left,true,true,,,,
sim-numbers,down,0,38,15,25,50,12,19,32,27,33,53,32,59,159,236,384.3530000002123,right,true,true,,,,
sim-numbers,down,0,53,23,20,84,16,18,31,24,19,22,43,53,214,192,467.90800000028685,left,true,true,,,,
sim-numbers,down,0,16,86,39,20,60,10,18,52,76,65,56,25,231,292,334.2200000002049,right,true,true,,,,
sim-numbers,down,0,27,44,19,11,32,29,60,16,53,64,21,15,162,229,401.06400000024587,right,true,true,,,,
sim-numbers,down,0,24,60,29,40,17,61,67,52,24,33,25,55,231,256,468.1038000000408,left,false,false,,,,
sim-numbers,down,0,56,69,10,25,30,10,30,51,17,29,24,30,200,181,551.4629999995694,left,true,true,,,,
sim-numbers,down,0,32,34,32,64,47,43,38,23,36,13,58,52,252,220,417.77499999967387,left,true,true,,,,
sim-numbers,down,0,19,51,57,23,49,40,82,11,44,41,73,25,239,276,417.8470000002766,right,true,true,,,,
sim-numbers,down,0,38,61,63,29,37,51,15,56,56,27,47,15,279,216,434.4859999996608,left,true,true,,,,
sim-numbers,down,0,11,10,16,36,20,18,25,26,26,55,10,53,111,195,350.9309999997261,right,true,true,,,,
sim-numbers,down,0,39,13,53,30,56,25,38,24,17,12,19,56,216,166,518.0410000003176,right,false,false,,,,
sim-numbers,down,0,27,76,42,62,35,39,23,10,28,12,63,55,281,191,484.6190000003204,left,true,true,,,,
sim-numbers,down,0,46,14,57,44,31,74,36,63,64,72,11,41,266,287,417.7750000002561,right,true,true,,,,
sim-numbers,down,0,44,22,61,34,49,10,11,22,42,26,79,40,220,220,584.8849999995433,left,true,true,,,,
sim-numbers,down,0,38,24,17,12,19,56,39,13,53,30,56,25,166,216,384.35300000025893,right,true,true,,,,
sim-numbers,down,0,35,19,61,39,57,12,28,11,69,23,15,64,223,210,384.3529999997,right,false,false,,,,
sim-numbers,down,0,63,30,26,19,28,57,10,30,10,59,25,67,223,201,384.3530000002356,right,false,false,,,,
sim-numbers,down,0,36,18,77,26,43,53,14,55,31,38,42,47,253,227,350.93100000021514,left,true,true,,,,
sim-numbers,down,0,32,27,33,53,32,59,38,15,25,50,12,19,236,159,401.0639999996869,left,true,true,,,,
sim-numbers,down,0,14,55,31,38,42,47,36,18,77,26,43,53,227,253,451.19699999967105,left,false,false,,,,
